codigo_escola;ano;trat_internet_alunos;trat_lab_info;trat_dispositivo_aluno;trat_informatizacao_basica;trat_informatizacao_pedagogica;trat_informatizacao_completa;ano_primeiro_trat_real;g_info;ever_treated_info;post_info;tempo_relativo_info;reverte_tratamento_info;always_treated_info;left_censored_info;grupo_informatizacao
35918994;2024;0;0;1;0;0;0;2020;2021;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35919007;2015;0;0;;0;0;0;2021;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919007;2016;0;0;;0;0;0;2021;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919007;2017;0;0;;0;0;0;2021;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919007;2018;0;0;;0;0;0;2021;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919007;2019;0;0;;0;0;0;2021;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919007;2020;0;0;;0;0;0;2021;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919007;2021;1;0;1;1;1;0;2021;2021;1;1;0;0;0;0;se_tornou_informatizada
35919007;2022;1;0;1;1;1;0;2021;2021;1;1;1;0;0;0;se_tornou_informatizada
35919007;2023;1;0;1;1;1;0;2021;2021;1;1;2;0;0;0;se_tornou_informatizada
35919007;2024;1;0;1;1;1;0;2021;2021;1;1;3;0;0;0;se_tornou_informatizada
35919019;2015;0;1;1;1;0;0;2024;2025;1;0;-10;0;0;0;se_tornou_informatizada
35919019;2016;0;1;1;1;0;0;2024;2025;1;0;-9;0;0;0;se_tornou_informatizada
35919019;2017;0;1;1;1;0;0;2024;2025;1;0;-8;0;0;0;se_tornou_informatizada
35919019;2018;0;1;1;1;0;0;2024;2025;1;0;-7;0;0;0;se_tornou_informatizada
35919019;2019;0;1;1;1;0;0;2024;2025;1;0;-6;0;0;0;se_tornou_informatizada
35919019;2020;0;1;1;1;0;0;2024;2025;1;0;-5;0;0;0;se_tornou_informatizada
35919019;2021;0;1;1;1;0;0;2024;2025;1;0;-4;0;0;0;se_tornou_informatizada
35919019;2022;0;1;1;1;0;0;2024;2025;1;0;-3;0;0;0;se_tornou_informatizada
35919019;2023;0;1;1;1;0;0;2024;2025;1;0;-2;0;0;0;se_tornou_informatizada
35919019;2024;1;1;1;1;1;1;2024;2025;1;0;-1;0;0;0;se_tornou_informatizada
35919056;2015;0;1;1;1;0;0;2019;2019;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35919056;2016;0;1;1;1;0;0;2019;2019;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35919056;2017;0;1;1;1;0;0;2019;2019;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35919056;2018;0;1;1;1;0;0;2019;2019;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35919056;2019;1;1;1;1;1;1;2019;2019;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35919056;2020;0;1;1;1;0;0;2019;2019;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35919056;2021;1;1;1;1;1;1;2019;2019;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35919056;2022;1;1;1;1;1;1;2019;2019;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35919056;2023;1;1;1;1;1;1;2019;2019;1;1;4;1;0;0;se_tornou_informatizada_com_reversao
35919056;2024;1;1;1;1;1;1;2019;2019;1;1;5;1;0;0;se_tornou_informatizada_com_reversao
35919068;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919068;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919068;2017;0;0;;0;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919068;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919068;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919068;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919068;2021;1;1;;1;;;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919068;2022;1;0;;1;;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919068;2023;1;0;;1;;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919068;2024;1;0;;1;;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919093;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919093;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919093;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919093;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919093;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919093;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919093;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35919093;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35919093;2023;1;0;1;1;1;0;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35919093;2024;1;0;1;1;1;0;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35919111;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919111;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919111;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919111;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919111;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919111;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919111;2021;1;0;1;1;1;0;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919111;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919111;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919111;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919123;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919123;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919123;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919123;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919123;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919123;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919123;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919123;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919123;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919123;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919135;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919135;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919135;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919135;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919135;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919135;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919135;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919135;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919135;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919135;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919147;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919147;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919147;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919147;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919147;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919147;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919147;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919147;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919147;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919147;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919159;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919159;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919159;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919159;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919159;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919159;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919159;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919159;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919159;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919159;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919160;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919160;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919160;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919160;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919160;2019;1;0;1;1;1;0;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919160;2020;1;0;1;1;1;0;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919160;2021;1;0;1;1;1;0;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919160;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919160;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919160;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919214;2015;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2016;0;0;1;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2017;0;0;1;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2018;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2019;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2020;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2021;0;0;1;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2022;0;0;1;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2023;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919214;2024;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919238;2015;0;0;1;0;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919238;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919238;2017;0;0;1;0;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919238;2018;0;0;1;0;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919238;2019;1;0;1;1;1;0;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919238;2020;1;0;1;1;1;0;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919238;2021;1;0;1;1;1;0;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919238;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919238;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919238;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919299;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919299;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919299;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919299;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919299;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919299;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919299;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919299;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919299;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919299;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919305;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919305;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919305;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919305;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919305;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919305;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919305;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919305;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919305;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919305;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919317;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919317;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919317;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919317;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919317;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919317;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919317;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35919317;2022;1;0;1;1;1;0;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35919317;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35919317;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35919330;2015;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2016;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2017;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2018;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2019;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2020;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2021;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2022;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2023;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919330;2024;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919354;2015;0;1;1;1;0;0;2021;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919354;2016;0;1;1;1;0;0;2021;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919354;2017;0;1;1;1;0;0;2021;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919354;2018;0;1;1;1;0;0;2021;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919354;2019;0;1;1;1;0;0;2021;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919354;2020;0;1;1;1;0;0;2021;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919354;2021;1;1;1;1;1;1;2021;2021;1;1;0;0;0;0;se_tornou_informatizada
35919354;2022;1;1;1;1;1;1;2021;2021;1;1;1;0;0;0;se_tornou_informatizada
35919354;2023;1;1;1;1;1;1;2021;2021;1;1;2;0;0;0;se_tornou_informatizada
35919354;2024;1;1;1;1;1;1;2021;2021;1;1;3;0;0;0;se_tornou_informatizada
35919366;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919366;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919366;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919366;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919366;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919366;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919366;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919366;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919366;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919366;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919378;2015;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2016;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2017;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2018;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2019;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2020;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2021;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2022;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2023;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919378;2024;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35919408;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919408;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919408;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919408;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919408;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919408;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919408;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919408;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919408;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919408;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919412;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919412;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919412;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919412;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919412;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919412;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919412;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919412;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919412;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919412;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919433;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919433;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919433;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919433;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919433;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919433;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919433;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35919433;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35919433;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35919433;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35919469;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919469;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919469;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919469;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919469;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919469;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919469;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919469;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919469;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919469;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919470;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919470;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919470;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919470;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919470;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919470;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919470;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35919470;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35919470;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35919470;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35919548;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919548;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919548;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919548;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919548;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919548;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919548;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35919548;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35919548;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35919548;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35919559;2015;0;1;1;1;0;0;2022;2023;1;0;-8;0;0;0;se_tornou_informatizada
35919559;2016;0;1;1;1;0;0;2022;2023;1;0;-7;0;0;0;se_tornou_informatizada
35919559;2017;0;0;1;0;0;0;2022;2023;1;0;-6;0;0;0;se_tornou_informatizada
35919559;2018;0;0;1;0;0;0;2022;2023;1;0;-5;0;0;0;se_tornou_informatizada
35919559;2019;0;1;1;1;0;0;2022;2023;1;0;-4;0;0;0;se_tornou_informatizada
35919559;2020;0;1;1;1;0;0;2022;2023;1;0;-3;0;0;0;se_tornou_informatizada
35919559;2021;0;1;1;1;0;0;2022;2023;1;0;-2;0;0;0;se_tornou_informatizada
35919559;2022;1;1;1;1;1;1;2022;2023;1;0;-1;0;0;0;se_tornou_informatizada
35919559;2023;1;1;1;1;1;1;2022;2023;1;1;0;0;0;0;se_tornou_informatizada
35919559;2024;1;1;1;1;1;1;2022;2023;1;1;1;0;0;0;se_tornou_informatizada
35919561;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35919561;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35919561;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35919561;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35919561;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35919561;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35919561;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35919561;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35919561;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35919561;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35919664;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35919664;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35919664;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35919664;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35919664;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35919664;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35919664;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
